Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Embassy Kathmandu,O3,2018-01-10 02:00 AM,2018,01,10,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 03:00 AM,2018,01,10,03,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 04:00 AM,2018,01,10,04,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 05:00 AM,2018,01,10,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 06:00 AM,2018,01,10,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 07:00 AM,2018,01,10,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 08:00 AM,2018,01,10,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 09:00 AM,2018,01,10,09,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 10:00 AM,2018,01,10,10,16.0,15,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 11:00 AM,2018,01,10,11,39.0,36,Good,38.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 12:00 PM,2018,01,10,12,47.0,44,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 01:00 PM,2018,01,10,13,59.0,64,Moderate,59.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 02:00 PM,2018,01,10,14,55.0,51,Moderate,55.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 03:00 PM,2018,01,10,15,50.0,46,Good,50.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 04:00 PM,2018,01,10,16,41.0,38,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 05:00 PM,2018,01,10,17,37.0,34,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 06:00 PM,2018,01,10,18,31.0,29,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 07:00 PM,2018,01,10,19,15.0,14,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 08:00 PM,2018,01,10,20,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 09:00 PM,2018,01,10,21,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 10:00 PM,2018,01,10,22,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-10 11:00 PM,2018,01,10,23,6.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 12:00 AM,2018,01,11,00,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 01:00 AM,2018,01,11,01,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 02:00 AM,2018,01,11,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 03:00 AM,2018,01,11,03,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 04:00 AM,2018,01,11,04,1.0,1,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 05:00 AM,2018,01,11,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 06:00 AM,2018,01,11,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 07:00 AM,2018,01,11,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 08:00 AM,2018,01,11,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 09:00 AM,2018,01,11,09,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 10:00 AM,2018,01,11,10,22.0,20,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 11:00 AM,2018,01,11,11,37.0,34,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 12:00 PM,2018,01,11,12,48.0,44,Good,48.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 01:00 PM,2018,01,11,13,62.0,74,Moderate,62.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 02:00 PM,2018,01,11,14,69.0,97,Moderate,69.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 03:00 PM,2018,01,11,15,51.0,47,Good,51.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 04:00 PM,2018,01,11,16,46.0,43,Good,46.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 05:00 PM,2018,01,11,17,41.0,38,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 06:00 PM,2018,01,11,18,29.0,27,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 07:00 PM,2018,01,11,19,12.0,11,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 08:00 PM,2018,01,11,20,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 09:00 PM,2018,01,11,21,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 10:00 PM,2018,01,11,22,7.0,6,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-11 11:00 PM,2018,01,11,23,2.0,2,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 12:00 AM,2018,01,12,00,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 01:00 AM,2018,01,12,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 02:00 AM,2018,01,12,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 03:00 AM,2018,01,12,03,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 04:00 AM,2018,01,12,04,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 05:00 AM,2018,01,12,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 06:00 AM,2018,01,12,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 07:00 AM,2018,01,12,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 08:00 AM,2018,01,12,08,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 09:00 AM,2018,01,12,09,3.0,3,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 10:00 AM,2018,01,12,10,16.0,15,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 11:00 AM,2018,01,12,11,33.0,31,Good,33.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 12:00 PM,2018,01,12,12,41.0,38,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 01:00 PM,2018,01,12,13,56.0,54,Moderate,56.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 02:00 PM,2018,01,12,14,53.0,49,Good,53.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 03:00 PM,2018,01,12,15,45.0,42,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 04:00 PM,2018,01,12,16,40.0,37,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 05:00 PM,2018,01,12,17,36.0,33,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 06:00 PM,2018,01,12,18,30.0,28,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 07:00 PM,2018,01,12,19,24.0,22,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 08:00 PM,2018,01,12,20,18.0,17,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 09:00 PM,2018,01,12,21,3.0,3,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 10:00 PM,2018,01,12,22,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-12 11:00 PM,2018,01,12,23,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 12:00 AM,2018,01,13,00,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 01:00 AM,2018,01,13,01,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 02:00 AM,2018,01,13,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 03:00 AM,2018,01,13,03,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 04:00 AM,2018,01,13,04,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 05:00 AM,2018,01,13,05,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 06:00 AM,2018,01,13,06,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 07:00 AM,2018,01,13,07,0.0,0,Good,-999.0,PPB,1 Hr,Missing
Embassy Kathmandu,O3,2018-01-13 08:00 AM,2018,01,13,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 09:00 AM,2018,01,13,09,13.0,12,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 10:00 AM,2018,01,13,10,15.0,14,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 11:00 AM,2018,01,13,11,40.0,37,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 12:00 PM,2018,01,13,12,55.0,51,Moderate,54.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 01:00 PM,2018,01,13,13,56.0,54,Moderate,56.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 02:00 PM,2018,01,13,14,59.0,64,Moderate,59.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 03:00 PM,2018,01,13,15,44.0,41,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 04:00 PM,2018,01,13,16,40.0,37,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 05:00 PM,2018,01,13,17,36.0,33,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 06:00 PM,2018,01,13,18,32.0,30,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 07:00 PM,2018,01,13,19,24.0,22,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 08:00 PM,2018,01,13,20,22.0,20,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 09:00 PM,2018,01,13,21,12.0,11,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 10:00 PM,2018,01,13,22,7.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-13 11:00 PM,2018,01,13,23,4.0,4,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 12:00 AM,2018,01,14,00,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 01:00 AM,2018,01,14,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 02:00 AM,2018,01,14,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 03:00 AM,2018,01,14,03,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 04:00 AM,2018,01,14,04,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 05:00 AM,2018,01,14,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 06:00 AM,2018,01,14,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 07:00 AM,2018,01,14,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 08:00 AM,2018,01,14,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 09:00 AM,2018,01,14,09,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 10:00 AM,2018,01,14,10,18.0,17,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 11:00 AM,2018,01,14,11,42.0,39,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 12:00 PM,2018,01,14,12,46.0,43,Good,46.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 01:00 PM,2018,01,14,13,41.0,38,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 02:00 PM,2018,01,14,14,44.0,41,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 03:00 PM,2018,01,14,15,40.0,37,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 04:00 PM,2018,01,14,16,36.0,33,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 05:00 PM,2018,01,14,17,31.0,29,Good,27.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 06:00 PM,2018,01,14,18,25.0,23,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 07:00 PM,2018,01,14,19,23.0,21,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 08:00 PM,2018,01,14,20,22.0,20,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 09:00 PM,2018,01,14,21,12.0,11,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 10:00 PM,2018,01,14,22,6.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-14 11:00 PM,2018,01,14,23,2.0,2,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 12:00 AM,2018,01,15,00,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 01:00 AM,2018,01,15,01,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 02:00 AM,2018,01,15,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 03:00 AM,2018,01,15,03,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 04:00 AM,2018,01,15,04,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 05:00 AM,2018,01,15,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 06:00 AM,2018,01,15,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 07:00 AM,2018,01,15,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 08:00 AM,2018,01,15,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 09:00 AM,2018,01,15,09,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 10:00 AM,2018,01,15,10,22.0,20,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 11:00 AM,2018,01,15,11,41.0,38,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 12:00 PM,2018,01,15,12,46.0,43,Good,46.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 01:00 PM,2018,01,15,13,43.0,40,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 02:00 PM,2018,01,15,14,43.0,40,Good,43.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 03:00 PM,2018,01,15,15,47.0,44,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 04:00 PM,2018,01,15,16,43.0,40,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 05:00 PM,2018,01,15,17,37.0,34,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 06:00 PM,2018,01,15,18,30.0,28,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 07:00 PM,2018,01,15,19,23.0,21,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 08:00 PM,2018,01,15,20,20.0,19,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 09:00 PM,2018,01,15,21,10.0,9,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 10:00 PM,2018,01,15,22,9.0,8,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-15 11:00 PM,2018,01,15,23,3.0,3,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 12:00 AM,2018,01,16,00,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 01:00 AM,2018,01,16,01,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 02:00 AM,2018,01,16,02,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 03:00 AM,2018,01,16,03,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 04:00 AM,2018,01,16,04,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 05:00 AM,2018,01,16,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 06:00 AM,2018,01,16,06,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 07:00 AM,2018,01,16,07,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 08:00 AM,2018,01,16,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 09:00 AM,2018,01,16,09,6.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 10:00 AM,2018,01,16,10,22.0,20,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 11:00 AM,2018,01,16,11,34.0,31,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 12:00 PM,2018,01,16,12,36.0,33,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 01:00 PM,2018,01,16,13,42.0,39,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 02:00 PM,2018,01,16,14,47.0,44,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 03:00 PM,2018,01,16,15,41.0,38,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 04:00 PM,2018,01,16,16,42.0,39,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 05:00 PM,2018,01,16,17,35.0,32,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 06:00 PM,2018,01,16,18,29.0,27,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 07:00 PM,2018,01,16,19,25.0,23,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 08:00 PM,2018,01,16,20,18.0,17,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 09:00 PM,2018,01,16,21,9.0,8,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 10:00 PM,2018,01,16,22,9.0,8,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-16 11:00 PM,2018,01,16,23,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 12:00 AM,2018,01,17,00,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 01:00 AM,2018,01,17,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 02:00 AM,2018,01,17,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 03:00 AM,2018,01,17,03,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 04:00 AM,2018,01,17,04,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 05:00 AM,2018,01,17,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 06:00 AM,2018,01,17,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 07:00 AM,2018,01,17,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 08:00 AM,2018,01,17,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 09:00 AM,2018,01,17,09,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 10:00 AM,2018,01,17,10,20.0,19,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 11:00 AM,2018,01,17,11,43.0,40,Good,43.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 12:00 PM,2018,01,17,12,48.0,44,Good,48.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 01:00 PM,2018,01,17,13,49.0,45,Good,49.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 02:00 PM,2018,01,17,14,48.0,44,Good,48.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 03:00 PM,2018,01,17,15,53.0,49,Good,53.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 04:00 PM,2018,01,17,16,36.0,33,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 05:00 PM,2018,01,17,17,34.0,31,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 06:00 PM,2018,01,17,18,28.0,26,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 07:00 PM,2018,01,17,19,25.0,23,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 08:00 PM,2018,01,17,20,24.0,22,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 09:00 PM,2018,01,17,21,22.0,20,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 10:00 PM,2018,01,17,22,4.0,4,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-17 11:00 PM,2018,01,17,23,8.0,7,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 12:00 AM,2018,01,18,00,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 01:00 AM,2018,01,18,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 02:00 AM,2018,01,18,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 03:00 AM,2018,01,18,03,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 04:00 AM,2018,01,18,04,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 05:00 AM,2018,01,18,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 06:00 AM,2018,01,18,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 07:00 AM,2018,01,18,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 08:00 AM,2018,01,18,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 09:00 AM,2018,01,18,09,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 10:00 AM,2018,01,18,10,23.0,21,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 11:00 AM,2018,01,18,11,41.0,38,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 12:00 PM,2018,01,18,12,52.0,48,Good,52.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 01:00 PM,2018,01,18,13,59.0,64,Moderate,58.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 02:00 PM,2018,01,18,14,64.0,80,Moderate,64.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 03:00 PM,2018,01,18,15,47.0,44,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 04:00 PM,2018,01,18,16,38.0,35,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 05:00 PM,2018,01,18,17,37.0,34,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 06:00 PM,2018,01,18,18,32.0,30,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 07:00 PM,2018,01,18,19,24.0,22,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 08:00 PM,2018,01,18,20,18.0,17,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 09:00 PM,2018,01,18,21,12.0,11,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 10:00 PM,2018,01,18,22,7.0,6,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-18 11:00 PM,2018,01,18,23,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-19 12:00 AM,2018,01,19,00,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-01-19 01:00 AM,2018,01,19,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
